BR 11 2017 014305 4,01/04/2015,MÉTODO DE AJUSTE DE PARÂMETROS DE COMBUSTÃO E DISPOSITIVO PARA MOTOR UTILIZANDO COMBUSTÍVEL DE ETANOL.,F02D 41/00
BR 10 2015 006752 6,26/03/2015,"PROCESSO E SISTEMA FERMENTATIVO INTEGRADO DE PRODUÇÃO E REMOÇÃO DE ETANOL DE SEGUNDA GERAÇÃO A PARTIR DE PENTOSES, E ETANOL ASSIM OBTIDO",C12P 7/10
BR 11 2016 021704 7,20/03/2015,PROCESSOS PARA PRODUZIR ETANOL E LEVEDURAS,C12R 1/865
BR 11 2016 021857 4,19/03/2015,CÉLULA DE LEVEDURA RECOMBINANTE E MÉTODO PARA PRODUZIR ETANOL A PARTIR DE GLICOSE,C12N 9/88
BR 11 2016 020851 0,07/03/2015,"PROCESSO PARA PRODUÇÃO DE POLPA DE FELPA E ETANOL A PARTIR DO BAGAÇO OU PALHA DE CANA DE AÇÚCAR, PROCESSO PARA PRODUÇÃO DE POLPA DE FELPA E ETANOL A PARTIR DE PALHA DE MILHO, E PROCESSO PARA PRODUÇÃO DE POLPA E ETANOL A PARTIR DO BAGAÇO OU PALHA DE CANA DE AÇÚCAR",C08B 15/00
BR 11 2017 017388 3,04/03/2015,MÉTODO DE PRODUÇÃO DE SACARÍDEOS E MÉTODO DE PRODUÇÃO DE ETANOL,C12P 19/14
BR 11 2016 017881 5,16/02/2015,"LEVEDURA, CEPA DE LEVEDURA, PROCESSO PARA OBTENÇÃO DE UMA CEPA DE LEVEDURA, E, MÉTODO PARA PRODUZIR ETANOL",C12R 1/865
BR 11 2016 018909 4,09/02/2015,COMPOSIÇÃO FARMACÊUTICA OU NUTRACÊUTICA COM CARACTERÍSTICAS DE LIBERAÇÃO SUSTENTADA E COM RESISTÊNCIA CONTRA A INFLUÊNCIA DE ETANOL.,A61K 9/16
BR 11 2016 017092 0,29/01/2015,"MÉTODO PARA PRODUZIR UM PRODUTO SELECIONADO DO GRUPO CONSISTINDO DE ETANOL, 2,3-BUTANODIOL E ÁCIDO ACÉTICO",C12N 1/21
BR 10 2015 002006 6,28/01/2015,SISTEMA ELETRÔNICO DE MONITORAMENTO DA CONCENTRAÇÃO DE ETANOL COMBUSTÍVEL,G01N 9/00
BR 11 2015 016768 3,28/01/2015,PROCESSO PARA PRODUZIR ETANOL E FURFURAL A PARTIR DE UMA MISTURA DE PENTOSES E HEXOSES; PROCESSO PARA PRODUZIR FURFURAL A PARTIR DE UMA MISTURA DE PENTOSES E HEXOSES; PROCESSO CONTÍNUO PARA PRODUZIR FURFURAL A PARTIR DE UMA MISTURA DE PENTOSES E HEXOSES; E PROCESSO CONTÍNUO PARA PRODUZIR FURANO A PARTIR DE UMA MISTURA DE PENTOSES E HEXOSES,C12P 7/06
BR 10 2015 001772 3,27/01/2015,PROCESSO PARA A PRODUÇÃO DE ETANOL ATRAVÉS DA FERMENTAÇÃO,C12P 7/06
BR 11 2016 015341 3,30/12/2014,CEPAS DE LEVEDURA PARA PRODUÇÃO DE ETANOL DE PRIMEIRA GERAÇÃO,C12N 1/18
BR 11 2016 014938 6,19/12/2014,PROCESSO PARA A DESIDRATAÇÃO DE ETANOL CATALISADA POR ÁCIDO,C07C 29/80
BR 10 2014 032357 0,18/12/2014,"SISTEMA E PROCESSO PARA RECUPERAÇÃO DE ÁLCOOL ISOAMÍLICO, ETANOL E BUTANOL E PRODUTOS ASSIM OBTIDOS",B01D 3/14
BR 11 2017 010306 0,16/12/2014,Método e sistema para controlar a quantidade de injeção de combustível em motor de combustível flexível a etanol,F02D 41/30
BR 11 2017 010095 9,16/12/2014,MÉTODO DE ACIONAMENTO DE MUDANÇA DE MARCHA EM VEÍCULO ALIMENTADO COM COMBUSTÍVEL FLEXÍVEL DE ETANOL.,F16H 59/70
BR 11 2017 010641 8,05/12/2014,LEVEDURAS FERMENTATIVAS DE ETANOL ALTAMENTE EFICIENTES,C12N 1/20
BR 11 2017 010642 6,05/12/2014,LEVEDURAS FERMENTATIVAS DE ETANOL ALTAMENTE EFICIENTES,C12N 1/15
BR 11 2017 010660 4,05/12/2014,LEVEDURA FERMENTATIVA DE ETANOL ALTAMENTE EFICIENTE E USO DA MESMA,C12N 1/15
BR 11 2017 011307 4,05/12/2014,LEVEDURAS FERMENTATIVAS DE ETANOL ALTAMENTE EFICIENTES,C12N 1/15
BR 11 2017 011495 0,05/12/2014,LEVEDURA FERMENTATIVA EM ETANOL ALTAMENTE EFICIENTE E SEU USO,C12N 1/20
BR 11 2016 011953 3,28/11/2014,"PROCESSO DE PRODUÇÃO DE 1,3-BUTA¬DIENO A PARTIR DE UMA CARGA COMPREENDENDO ETANOL",C07C 1/20
BR 10 2014 025284 3,10/10/2014,"SISTEMA INTEGRADO PARA AUMENTO DA RECUPERAÇÃO DE ETANOL E COPRODUÇÃO DE ÁLCOOL ISOAMÍLICO, PROCESSO INTEGRADO PARA AUMENTO DA RECUPERAÇÃO DE ETANOL E COPRODUÇÃO DE ÁLCOOL ISOAMÍLICO E, PRODUTOS ASSIM OBTIDOS",C07C 29/80
BR 11 2016 007845 4,10/10/2014,"COMPOSIÇÕES DE XAROPE, DE COMBUSTÍVEL E DE RESÍDUO E PROCESSOS PARA A PRODUÇÃO DE UMA COMPOSIÇÃO E PARA A PRODUÇÃO DE ETANOL",C10L 5/04
BR 11 2016 010964 3,08/10/2014,PROCESSO PARA DESIDRATAR UMA MISTURA QUE CONTÉM ETANOL E N-PROPANOL,C07C 1/24
BR 11 2016 010980 5,08/10/2014,"PROCESSO DE DESIDRATAÇÃO DE UMA MISTURA, CONTENDO O ETANOL E O ISOPROPANOL",C07C 1/24
BR 10 2014 024610 0,02/10/2014,PROCESSO DE PRODUÇÃO DE SOLVENTES UTILIZANDO A FERMENTAÇÃO ACETONA-BUTANOL-ETANOL (ABE),C12P 7/10
BR 11 2016 006231 0,25/09/2014,PROCESSO PARA A PRODUÇÃO DE ETANOL,B01D 3/00
BR 11 2016 006387 2,25/09/2014,PROCESSO PARA A PRODUÇÃO DE ETANOL E ÁGUA DE RECICLAGEM,C12P 7/06
BR 11 2016 005142 4,03/09/2014,"MÉTODO PARA PURIFICAR UMA CORRENTE DE ACETATO DE ETILA, E, SISTEMA E PROCESSO DE DESTILAÇÃO REATIVA PARA PRODUZIR ACETATO DE ETILA DE ALTA PUREZA A PARTIR DE ETANOL",C07C 67/48
BR 11 2016 003249 7,29/08/2014,Método para recuperar óleo de produção de etanol a partir de grão,C11B 1/10
BR 12 2020 001708 2,15/08/2014,"MICRO-ORGANISMOS RECOMBINATES E MÉTODOS PARA DIMINUIR O GLICEROL CELULAR PRODUZIDO, E PARA A CONVERSÃO DE BIOMASSA EM ETANOL E ISOPROPANOL",-
BR 11 2016 002359 5,15/08/2014,"MICROORGANISMO RECOMBINATE, MÉTODO PARA DIMINUIR O GLICEROL CELULAR PRODUZIDO, E PROCESSO PARA A CONVERSÃO DE BIOMASSA EM ETANOL",C12N 1/22
BR 11 2016 001701 3,25/07/2014,"MÉTODO PARA A FERMENTAÇÃO DE ACETONA-BUTANOL-ETANOL DE MATERIAL ORGÂNICO; E; SISTEMA PARA PRODUÇÃO DE HIDROGÊNIO, METANO, ÁCIDOS GRAXOS VOLÁTEIS E ÁLCOOIS A PARTIR DE MATERIAL ORGÂNICO",C12P 7/40
BR 11 2016 000279 2,10/07/2014,MÉTODOS E SISTEMAS PARA FERMENTAÇÃO DE ETANOL,B01D 11/02
BR 11 2016 002565 2,27/06/2014,PREPARAÇÃO DE ETANOL A PARTIR DE MATERIAIS LIGNOCELULÓSICOS,C12P 7/10
BR 11 2015 032054 6,20/06/2014,PROCESSO DE PURIFICAÇÃO DE ETANOL,C07C 29/80
BR 11 2015 031080 0,14/06/2014,MÉTODO PARA CONVERTER BIOMASSA EM ETANOL OU OUTROS PRODUTOS,C12P 7/06
BR 11 2015 023146 2,09/06/2014,LEVEDURA RECOMBINANTE E MÉTODO PARA PRODUZIR ETANOL COM USO DA MESMA,C12N 9/04
BR 11 2015 029440 5,05/06/2014,PROCESSO PARA FERMENTAR SUBSTRATO GASOSO CONTENDO CO PARA PRODUZIR ETANOL,C12N 1/20
BR 11 2015 028134 6,14/05/2014,MÉTODO PARA PRODUZIR AÇÚCAR BRUTO E ETANOL,C12P 7/06
BR 11 2015 026835 8,30/04/2014,"CEPA DE LEVEDURA, E, MÉTODO PARA PRODUZIR AÇÚCAR E ETANOL",C12R 1/85
BR 11 2016 005230 7,14/04/2014,MÉTODO DE FERMENTAÇÃO DE ETANOL MELHORADA POR TENSOATIVO.,C12P 7/06
BR 11 2014 032024 1,14/03/2014,PROCESSO PARA PREPARO DE UMA COMPOSIÇÃO DE ETANOL; COMPOSIÇÃO DE ETANOL FORMADA TERMOQUIMICAMENTE; E PROCESSO PARA CONTROLE DO TEOR DE ISOPROPANOL EM UM PROCESSO DE PRODUÇÃO DE ETANOL,C07C 29/147
BR 11 2015 023433 0,13/03/2014,"LEVEDURA RECOMBINANTE, COMPOSIÇÃO, MÉTODOS PARA PRODUZIR UM PRODUTO DE FERMENTAÇÃO, PARA PRODUZIR ETANOL E PARA REDUZIR A PRODUÇÃO DE GLICEROL",C12N 1/18
BR 10 2014 005723 4,12/03/2014,PROCESSO PARA OBTENÇÃO DE ACETONA A PARTIR DE ETANOL EM UMA ÚNICA ETAPA ATRAVÉS DE UMA MISTURA FÍSICA DE CATALISADORES E/OU CATALISADORES A BASE DE ÓXIDOS MISTOS,B01J 23/83
BR 11 2015 023657 0,28/02/2014,MÉTODO PARA PRODUÇÃO DE ETANOL A PARTIR DE BIOMASSA CELULÓSICA,C12P 7/10
BR 11 2015 019777 9,27/02/2014,MÉTODO PARA PRODUZIR ETANOL COM O USO DE SACCHAROMYCES CEREVISIAE RECOMBINANTE,C12N 15/09
BR 11 2015 018332 8,06/02/2014,PROCESSO DE PRODUÇÃO DE ÓXIDO DE ETILENO A PARTIR DE UM FLUXO DE ETANOL TERMICAMENTE INTEGRADO,C07D 301/03
BR 11 2015 019140 1,06/02/2014,PROCESSO DE DESIDRATAÇÃO DE UMA CARGA ETANOL EM ETILENO,C07D 301/03
BR 11 2015 019941 0,27/01/2014,PROCESSO PARA FABRICAR METANOL E ETANOL,C07C 29/157
BR 11 2015 016615 6,10/01/2014,PROCESSO DE PRODUÇÃO DE ETILENO A PARTIR DE UMA MATÉRIA-PRIMA DE ETANOL,C07C 1/24
BR 10 2013 033035 3,20/12/2013,PROCESSO DE OBTENÇÃO DE ETANOL PELO BIOPROCESSAMENTO DE GLICEROL DERIVADO DE BIODIESEL UTILIZANDO ESCHERICHIA COLI SELVAGEM E ATCC 25922,C12P 7/06
BR 11 2015 014473 0,20/12/2013,CEPA DE S. CEREVISIAE; E MÉTODO DE PRODUÇÃO DE ETANOL,C12N 15/00
BR 11 2016 013033 2,16/12/2013,PROCESSO PARA A PRODUÇÃO DE ETANOL E CO-PRODUÇÃO DE METANOL,C07C 29/149
BR 11 2015 012688 0,12/12/2013,COMPOSIÇÕES AROMATIZANTES DE MICROEMULSÃO LIVRE DE ETANOL,A61K 8/34
BR 11 2016 012879 6,12/12/2013,MÉTODO DE PRODUÇÃO DE ETANOL,C12P 7/06
BR 11 2015 015107 8,03/12/2013,MÉTODO PARA PRODUZIR ETANOL A PARTIR DE UMA SOLUÇÃO SACARIFICADA,C12M 1/36
BR 11 2015 011544 6,20/11/2013,"MICRORGANISMO RECOMBINANTE, COMPOSIÇÃO COMPREENDENDO O MESMO, MÉTODO DE PRODUÇÃO DE ETANOL E CO-CULTURA",C12N 9/04
BR 11 2015 011707 4,18/11/2013,PROCESSO DE DESIDRATAÇÃO DO ETANOL EM ETILENO DE BAIXO CONSUMO ENERGÉTICO,C07C 1/24
BR 11 2015 011834 8,18/11/2013,"PROCESSO DE DESIDRATAÇÃO DE ETANOL EM ETILENO, UTILIZANDO UM PRÉ-TRATAMENTO DA CARGA",C07C 1/24
BR 11 2015 012147 0,15/11/2013,"COMPOSTOS DE 2-[FENOXI-FENIL]-1-[1,2,4]TRIAZOL-1-IL-ETANOL SUBSTITUÍDO E SEU USO COMO FUNGICIDAS",C07D 249/10
BR 12 2016 017656 8,07/11/2013,PROCESSO PARA A PREPARAÇÃO DE ETANOL A PARTIR DE MATERIAL LIGNOCELULÓSICO,C12P 19/14
BR 10 2013 028575 7,06/11/2013,SISTEMA DE ALIMENTAÇÃO DE COMBUSTÍVEL COM DOIS BICOS INJETORES INDIVIDUAIS PARA GASOLINA E ETANOL APLICADO NOS MOTORES DE COMBUSTÃO INTERNA CICLO OTTO,F02M 63/02
BR 10 2013 028239 1,01/11/2013,PROCESSO DE PRODUÇÃO DE ETANOL,C12P 7/06
BR 11 2015 007234 8,10/10/2013,LEVEDURA TRANSFORMADA E MÉTODO PARA A PRODUÇÃO DE ETANOL,C12N 1/19
BR 11 2015 006692 5,30/09/2013,"FORMULAÇÃO DE NANODISPERSÃO, MÉTODO PARA ADMINISTRAR UMA FORMULAÇÃO DE NANODISPERSÃO LÍQUIDA DE TAXINA LIVRE DE ETANOL EM UM INDIVÍDUO, E, KIT.",A01N 43/02
BR 11 2015 000403 2,11/09/2013,MÉTODO PARA A PRODUÇÃO DE AÇÚCAR E ETANOL,C12P 7/06
BR 10 2013 021902 9,27/08/2013,"MÉTODO DE PRODUÇÃO DE ETANOL E BIOGÁS, E, INSTALAÇÃO DE ETANOL PARA A PRODUÇÃO DE ETANOL E BIOGÁS",C12P 7/06
BR 11 2015 001304 0,01/08/2013,"ADUTOS SÓLIDOS DE DICLORETO DE MAGNÉSIO-ETANOL, COMPONENTES CATALISADORESE CATALISADOR PARA A POLIMERIZAÇÃO DE ALFA-OLEFINAS OBTIDOS A PARTIR DESTES BEM COMO PROCESSO PARA A POLIMERIZAÇÃO DE OLEFINAS",C08F 4/654
BR 10 2013 019066 7,25/07/2013,DISPOSITIVO APLICADO À USINAS SUCROENERGÉTICAS PARA AUMENTAR O PH EM RESÍDUO DO PROCESSO DE FABRICAÇÃO DO ETANOL,C12F 3/10
BR 11 2015 001458 5,22/07/2013,"POLINUCLEOTÍDEO ISOLADO, CASSETE DE EXPRESSÃO, CÉLULA DE LEVEDURA, MÉTODO PARA PRODUZIR AÇÚCAR A PARTIR DE ETANOL, E, MISTURA AQUOSA.",C07H 21/04
BR 20 2013 018483 2,19/07/2013,"CABOS DE IGNIÇÃO AUTOMOTIVOS PARA VEÍCULOS MOVIDOS A COMBUSTÍVEIS GASOSOS, GÁS GNV, GNC, GLP E CABOS DE IGNIÇÃO AUTOMOTIVOS PARA VEÍCULOS MOVIDOS A COMBUSTÍVEIS LÍQUIDOS, GASOLINA E ALCOOL (ETANOL)",H01B 7/00
BR 11 2014 031530 2,20/06/2013,MÉTODO DE TRATAMENTO DE MODO HIDROTÉRMICO DE VINHAÇA; ÓLEO; ÁGUA SUSPENSA; FRAÇÃO DE SÓLIDOS COM ALTO TEOR DE PROTEÍNA; FARELO COM ALTO TEOR DE PROTEÍNA; MÉTODO DE REALIZAÇÃO DE FERMENTAÇÃO DE ETANOL; MÉTODO DE APRIMORAMENTO DE FERMENTAÇÃO; METABÓLITOS; BIOMASSA; MEIO; MÉTODO DE AUMENTO DE BIODISPONIBILIDADE DE COMPONENTES DE VINHAÇA A MICRO-ORGANISMOS; E PRODUTO,C11B 1/00
BR 11 2014 031261 3,10/06/2013,"COMPOSIÇÃO DE CALDO DE FERMENTAÇÃO, MÉTODO PARA O CONTROLE DE CONTAMINAÇÃO BACTERIANA, MÉTODO PARA A PRODUÇÃO DE ETANOL E MÉTODO PARA O APRIMORAMENTO DO CRESCIMENTO DE CÉLULAS DE ZYMOMONAS",C12P 7/06
BR 11 2014 031178 1,10/06/2013,"COMPOSIÇÃO DE CALDO DE FERMENTAÇÃO, MÉTODO PARA CONTROLAR CONTAMINAÇÃO BACTERIANA EM UMA FERMENTAÇÃO E MÉTODO PARA PRODUZIR ETANOL",C12P 7/06
BR 11 2015 030015 4,28/05/2013,MÉTODO E SISTEMA PARA PROPAGAÇÃO DE ETANOLOGÊNIO PARA USO NA PRODUÇÃO DE UM PRODUTO DE FERMENTAÇÃO COMPREENDENDO ETANOL DE BIOMASSA,C12N 1/18
BR 10 2013 011619 0,09/05/2013,COMPOSIÇÃO PARA FORMULAÇÃO DE ADITIVO LÍQUIDO PARA MISTURAS DE ÓLEO DIESEL MINERAL COM ETANOL,C10L 1/19
BR 11 2014 028043 6,09/05/2013,PROCESSO DE ETANOL DE ALTA EFICIÊNCIA E COPRODUTO DE ALIMENTAÇÃO DE ALTA PROTEÍNA,C12P 7/10
BR 11 2014 026885 1,03/05/2013,MÉTODO PARA PRODUZIR ETANOL MEDIANTE FERMENTAÇÃO DE UM PRODUTO DE GRÃOS INTEGRAIS,C12N 9/34
BR 10 2013 008149 3,04/04/2013,MÉTODO DE AUXÍLIO NA PARTIDA DE UM MOTOR TÉRMICO CONTROLADO POR UM DISPOSITIVO ELETRÔNICO ALIMENTADO POR UM COMBUSTÍVEL PODENDO CONTER ETANOL E VEÍCULO COMPREENDENDO O REFERIDO MÉTODO,F02D 41/00
BR 11 2014 023856 1,27/03/2013,"SISTEMA E PROCESSO PARA PRODUÇÃO INTEGRADA DE ETANOL DE PRIMEIRA E SEGUNDA GERAÇÕES, E, USO DE PONTOS DE INTEGRAÇÃO",C12P 7/06
BR 20 2013 007747 5,06/03/2013,APERFEIÇOAMENTO NA PLANTA DE CONCENTRAÇÃO DE VINHAÇA INTEGRADA COM A DESTILARIA DE ETANOL,C13B 25/00
BR 11 2015 019068 5,25/02/2013,PROCESSO DE PRODUÇÃO DE OLEFINAS A PARTIR DE ETANOL COMBUSTÍVEL,C07C 1/24
BR 10 2013 003170 4,08/02/2013,PROCESSO DE PRODUÇÃO DE ETANOL A PARTIR DA BIOMASSA DE CONÍFERAS,C12P 7/10
BR 10 2013 003168 2,08/02/2013,PROCESSO DE PRODUÇÃO DE ETANOL A PARTIR DA BIOMASSA DO GÊNERO PINUS,C12P 7/10
BR 11 2014 019932 9,08/02/2013,COMBUSTÍVEL BASEADO EM ETANOL E USO DE UM COMBUSTÍVEL BASEADO EM ETANOL,C10L 1/18
BR 11 2014 019578 1,07/02/2013,"CÉLULAS DE SACCHAROMYCES CEREVISIAE, USOS DAS DITAS CÉLULAS E MOLÉCULA DE DNA E PROCESSOS PARA A PRODUÇÃO DE ETANOL E DE PRODUTO DE FERMENTAÇÃO",C12N 9/90
BR 10 2013 002594 1,01/02/2013,MOTOR A ETANOL DE ELEVADA EFICIÊNCIA,F02N 19/02
BR 11 2014 016848 2,11/01/2013,"LEVEDURA TRANSFORMADA COM UM ÁCIDO NUCLEICO ISOLADO, E MÉTODO PARA PRODUZIR ETANOL",C12P 7/06
BR 11 2014 015080 0,21/12/2012,CATALISADOR DE COBALTO E ESTANHO PARA PRODUZIR ETANOL,C07C 29/149
BR 11 2014 015391 4,21/12/2012,"DEINOCOCCUS OU BACTÉRIA RELACIONADA; BACTÉRIA; COMPOSIÇÃO; EXTRATO ENZIMÁTICO DE UM DEINOCOCCUS OU BACTÉRIA RELACIONADA; BIOCATALISADOR; PROCESSO PARA A TRANSFORMAÇÃO DE BIOMASSA; PROCESSO PARA A PRODUÇÃO DE UM ÁLCOOL, PREFERENCIALMENTE ETANOL; E USO DE UM DEINOCOCCUS OU BACTÉRIA RELACIONADA",C12N 1/20
BR 10 2012 032807 0,20/12/2012,"SISTEMA E PROCESSO PARA A PRODUÇÃO INTEGRADA DE ETANOL DE PRIMEIRA E SEGUNDA GERAÇÕES, E , USO DE PONTOS DE INTEGRAÇÃO PARA DITA PRODUÇÃO",B01D 3/14
BR 11 2014 011719 5,20/12/2012,PROCESSO PARA A PRODUÇÃO DE ETANOL,B01J 23/62
BR 11 2014 015129 6,20/12/2012,"SISTEMA CATALÍTICO PARA A CARBONILAÇÃO REDUTORA DE UM ÁLCOOL, MÉTODO DE HOMOLOGAÇÃO DE METANOL PARA ETANOL E LIGANTE BIDENTADO CONTENDO FÓSFORO DE SUPORTE",B01J 31/02
BR 11 2014 015565 8,19/12/2012,"MÉTODO DE PRODUZIR UMA CÉLULA, CÉLULA E MÉTODO PARA PRODUZIR ETANOL",C12N 9/00
BR 11 2014 015566 6,19/12/2012,CÉLULA HOSPEDEIRA BACTERIANA RECOMBINANTE E PROCESSO PARA PRODUÇÃO DE ETANOL,C12N 9/90
BR 11 2014 013854 0,13/12/2012,MÉTODO PARA O TRATAMENTO DE UM SUBPRODUTO DA PRODUÇÃO DE ETANOL,C12P 7/06
BR 11 2014 012963 0,26/11/2012,PROCESSO PARA A PRODUÇÃO DE ETANOL E CÉLULA DE LEVEDURA,C12P 7/10
BR 10 2012 029839 2,23/11/2012,UTILIZAÇÃO DE BIOCIDA NATURAL NO PROCESSO DE PRODUÇÃO DE ETANOL DE DIVERSAS FONTES,C12P 7/06
BR 11 2014 014365 0,14/11/2012,CATALISADORES DE RÓDIO PARA REFORMAÇÃO DE ETANOL,B01J 21/00
BR 11 2014 011419 6,29/10/2012,CONTROLE DE BIOFILMES BACTERIANOS NA PRODUÇÃO DE ETANOL,C12P 7/10
BR 11 2014 007843 2,25/10/2012,CATALISADORES DE HIDROGENAÇÃO PREPARADOS A PARTIR DE PRECURSORES DE POLIOXOMETALATO E PROCESSO PARA UTILIZAR OS MESMOS PARA PRODUZIR ETANOL ENQUANTO MINIMIZAM A FORMAÇÃO DE ÉTER DIETÍLICO,B01J 37/02
BR 11 2014 005767 2,24/10/2012,LEVEDURA E MÉTODO PARA PRODUZIR ETANOL USANDO A MESMA,C12N 1/16
BR 10 2012 027168 0,23/10/2012,PROCESSO E DISPOSITIVO IRRADIADOR PARA ESTERILIZAÇÃO DE MOSTO POR RADIAÇÃO PARA A FABRICAÇÃO E ETANOL,A61L 2/08
BR 11 2015 002421 1,18/10/2012,"Composição farmacêutica ou nutracêutica com características de liberação sustentada e com resistência contra a influência do etanol, seu uso e seu processo de produção",A61K 9/28
BR 11 2015 001371 6,18/10/2012,COMPOSIÇÃO FARMACÊUTICA OU NUTRACÊUTICA RESISTENTE AO SUCO GÁSTRICO COM RESISTÊNCIA CONTRA A INFLUÊNCIA DE ETANOL,A61K 9/28
BR 11 2014 008020 8,04/10/2012,"MÉTODO PARA PRODUÇÃO SIMULTÂNEA DE UM PRODUTO FERMENTADO SÓLIDO E ETANOL, ETANOL BRUTO, PRODUTO FERMENTADO SÓLIDO, SEU USO, E ALIMENTO, RAÇÃO, PRODUTO COSMÉTICO OU FARMACÊUTICO OU UM SUPLEMENTO NUTRICIONAL",C12P 7/06
BR 13 2012 025007 0,01/10/2012,APERFEIÇOAMENTO EM FORNO PRÉ-MOLDADO REFRATÁRIO E CHURRAQUEIRA A ETANOL INFRAVERMELHO,F24C 5/08
BR 11 2014 008160 3,26/09/2012,"PROCESSO DE DESIDRATAÇÃO DO ETANOL DILUÍDO EM ETILENO DE BAIXO CONSUMO ENERGÉTICO, SEM RECICLAGEM DA ÁGUA",C07C 1/24
BR 11 2014 007258 2,24/09/2012,MÉTODO PARA PRODUZIR ETANOL USANDO BIOMASSA CELULÓSICA COMO MATÉRIA-PRIMA,C12P 7/10
BR 11 2014 007067 9,24/09/2012,MÉTODO PARA PRODUZIR ETANOL USANDO BIOMASSA CELULÓSICA COMO MATÉRIA-PRIMA,C12P 7/10
BR 21 2014 016542 0,19/09/2012,CONJUNTO DE DISTRIBUIÇÃO DE COMBUSTÍVEL PARA MOTOR COM INJEÇÃO DIRETA DE COMBUSTÍVEL ETANOL VIA TUBO DE DISTRIBUIÇÃO,F02M 55/02
BR 11 2014 004958 0,14/09/2012,MÉTODO PARA CONTROLAR FORMAÇÃO DE SUBPRODUTOS INDESEJÁVEIS CAUSADOS PELA CONTAMINAÇÃO DE ORGANISMOS NA PRODUÇÃO DE ETANOL A PARTIR DE SÍNTESE DE GÁS,C12P 7/16
BR 11 2014 005462 2,07/09/2012,"Instalação para separação de concentração de um componente líquido a partir de uma mistura líquida de multicomponentes compreendendo vários componentes líquidos com diferentes temperaturas de ebulição, em particular, uma mistura de etanol-água ou uma mistura de isopropanol-água",B01D 3/00
BR 10 2012 022540 9,06/09/2012,USO DE COMPLEXOS FLUORESCENTES CONTENDO ÍONS DE TERRAS RARAS (TR) 3+ COMO MARCADORES PARA ETANOL COMBUSTÍVEL E MÉTODO DE DETECÇÃO,G01N 33/22
BR 11 2014 015580 1,27/08/2012,"CATALISADOR, CATALISADOR DE HIDROGENAÇÃO, PROCESSO PARA PRODUZIR ETANOL E PROCESSO DE SÍNTESE PARA PRODUZIR O CATALISADOR",B01J 23/89
BR 10 2012 020912 8,21/08/2012,PROCESSO DE PRODUÇÃO DE COMBUSTIVÉL COM TEOR DE ÁLCOOL FERMENTADO-ETANOL PARA MOTORES A DIESEL,C10L 1/02
BR 10 2012 020911 0,21/08/2012,PROCESSO DE PRODUÇÃO DE COMBUSTÍVEL COM TEOR DE ÁLCOOL FERMENTADO-ETANOL PARA MOTORES A GASOLINA,C10L 9/10
BR 11 2014 004204 7,21/08/2012,MÉTODO E APARELHO PARA PRODUÇÃO DE ETANOL A PARTIR DE GÁS DE SÍNTESE,C07C 29/156
BR 10 2012 020798 2,17/08/2012,MÉTODO OTIMIZADO PARA PRODUÇÃO DE ETANOL DE SEGUNDA GERAÇÃO ATRAVÉS DE LINHAGEM MODIFICADA DE SACCHAROMYCES CEREVISAE,C12P 7/06
BR 11 2014 003137 1,10/08/2012,"PROCESSO PARA RECUPERAÇÃO DE UM MATERIAL CONTENDO PROTEÍNA, PROCESSO PARA PREPARAR UMA COMPOSIÇÃO DE RAÇÃO ANIMAL, COMPOSIÇÃO DE RAÇÃO ANIMAL, APARELHO PARA PRODUZIR ETANOL E UM AGENTE DE FERMENTAÇÃO CONTENDO PROTEÍNA, MATERIAL CONTENDO PROTEÍNA, PROCESSO PARA RECUPERAÇÃO DE UM MATERIAL CONTENDO PROTEÍNA E APARELHO PARA PRODUZIR ETANOL",C12F 3/06
BR 10 2012 019468 6,03/08/2012,PROCESSO DE PRODUÇÃO DE ETANOL A PARTIR DE SUBPRODUTOS DO PROCESSAMENTO DE EUCALIPTO.,C12P 7/06
BR 11 2014 002801 0,01/08/2012,"PRODUTOS DE ADUÇÃO DE DICLORETO-ETANOL MAGNÉSIO, SEU PROCESSO DE PREPARAÇÃO E PROCESSO PARA A POLIMERIZAÇÃO DE OLEFINAS UTILIZANDO OS REFERIDOS PRODUTOS",C08F 10/02
BR 11 2014 000817 5,12/07/2012,PROCESSO PARA A RECUPERAÇÃO DE AÇÚCAR C5 E C6 DA BIOMASSA LIGNOCELULÓSICA PARA A FERMENTAÇÃO EM ETANOL,C13K 13/00
BR 11 2014 000210 0,09/07/2012,PROCESSO DE DESIDRATAÇÃO DO ETANOL EM ETILENO COM BAIXO CONSUMO ENERGÉTICO,C07C 1/24
BR 11 2013 032945 9,20/06/2012,USO DE UM ALELO DE APJ1 INATIVADO E MÉTODO DE TRIAGEM DE LEVEDURA RESISTENTE AO ETANOL,C12Q 1/00
BR 10 2012 013327 0,01/06/2012,CRISTALIZAÇÃO DE XILITOL EM ÁGUA- ETANOL UTILIZANDO XILITOL E SÍLICA (NANOPARTICULADA) PIROGÊNICA COMO SEMENTE,C12P 7/18
BR 11 2013 029202 4,11/05/2012,"SOLUÇÃO FARMACÊUTICA PARA ADMINISTRAÇÃO USANDO UM INALADOR DE DOSE MEDIDA COMPREENDENDO DIPROPIONATO DE BECLOMETASONA E/OU PROPIONATO DE FLUTICASONA, ETANOL E PROPELENTE DE 1,1-DIFLUOROETANO, RECIPIENTE SELADO, INALADOR DE DOSE MEDIDA, E, USO DA COMPOSIÇÃO",A61K 9/12
