,,,,,
WO2016060171,PCT/JP2015/079070,14.10.2015,WO,YEAST CAPABLE OF PRODUCING ETHANOL FROM XYLOSE,C12N 1/19; C12N 15/09; C12P 7/06
BR29920297,PI0800150,31.01.2008,BR,PROCESSO PARA PREPARAR UMA PENEIRA MOLECULAR PARA METALO-ALUMINOFOSFATO CRISTALINO,B01J 29/84; B01J 37/00; C07C 1/20; C07C 11/02
BR6206801,9901155-7,23.03.1999,BR,Método para a preparação de sais de ácidos carboxìlicos.,C07C 51/16; C07C 51/295; C07C 227/00; C07C 227/02; C07C 229/00; C07C 229/16
BR6261192,109600-1,23.02.2001,BR,Composição catalìtica para carbonilação incluindo irìdio e polìmeros de piridina,B01J 31/26; B01J 31/28; B01J 31/16; B01J 31/16; B01J 31/18; C07B 61/00; C07B 61/00; C07C 51/10; C07C 51/12; C07C 53/00; C07C 53/08
BR6237815,3908-0,18.08.2000,BR,Método para transformação genética de eucalyptus spp,A01H 5/00; A01H 5/00; C12N 15/11; C12N 15/11; C12N 15/82; C12N 15/82
BR375233193,US2021017399,10.02.2021,BR,MÉTODOS E COMPOSIÇÕES PARA REDUZIR GASES ATMOSFÉRICOS ENTÉRICOS DELETÉRIOS NA PECUÁRIA,A23K 10/16; C12N 1/20; C12N 1/16; A61K 35/741; A61P 1/00; A23K 10/30; A23K 20/158; A23K 20/142; A23K 20/10; C12R 1/00
BR6327778,PI 0414654-9,17.09.2004,BR,regulação da biomassa de planta e toleráncia ao estresse,C12N 15/82; C12N 15/82
BR128741528,PI0820552,26.11.2008,BR,"polipetídeo isolado, polinucleotídeo isolado, construção de ácido nucléico, vetor de expressão recombinante, célula hospedeira recombinante, métodos para produzir o polipeptídeo, para produzir uma proteína, e para degradar ou converter um material de biomassa, planta, parte vegetal ou célula vegetal transgêncica, método, composição, e. uso do polipeptídio.",C12N 9/24
WO2013188305,PCT/US2013/045007,10.06.2013,WO,FUNGAL BETA-XYLOSIDASE VARIANTS,C12N 9/42; C12N 9/24; C12P 19/14; C12P 21/06
BR6202201,9811343-7,18.08.1998,BR,Método de recuperação de ácido fórmico,C07C 51/09; C07C 51/09; D21C 3/00; D21C 3/20; D21C 11/00; D21C 11/00
BR327223303,FI2011050518,03.06.2011,BR,REFINO CATALÍTICO DE TERPENOS DE ORIGEM DE POLPA,C07C 5/373; C01B 39/24; C07C 15/02
BR6361750,PI 0605017-4,30.11.2006,BR,processo para a produção de etanol a partir de materiais lignocelulósicos por via enzimática,C12P 7/02; C12P 7/10; C12R 1/865
BR6369288,PI0606862-6,20.02.2006,BR,PROCESSO PARA PRODUÇÃO DE ALQUIL ÉSTERES DE ÁCIDO GRAXO E/OU GLICERINA,C11C 3/10; C07C 67/03; C07C 69/58; C07B 61/00
BR30911620,PI0620572,08.12.2006,BR,ÁCIDOS NUCLÉICOS E MÉTODOS PARA PRODUZIR SEMENTES TENDO UM COMPLEMENTO DIPLÓIDE CHEIO DO GENOMA MATERNO NO EMBRIÃO,C07K 14/415; C12N 15/62; C12N 15/82
BR6138483,,10.05.1995,BR,Processo para produçao de metanol,B01J 23/72; B01J 23/72; B01J 23/76; B01J 23/80; C07B 61/00; C07B 61/00; C07C 29/00; C07C 29/151; C07C 29/152; C07C 29/154; C07C 31/00; C07C 31/04
BR380143032,US2014025990,13.03.2014,BR,SISTEMAS E MÉTODOS PARA PROPAGAÇÃO DE LEVEDURA,C12N 1/16
BR5963418,7707180,26.10.1977,BR,"COMPOSICAO HERBICIDA NAO-TOXICA PARA O CULTIVO DE MILHO,PROCESSO DE FABRICACAO DE UM DOS ELEMENTOS ASSOCIADOS E PROCESSO DE COMBATE A PLANTAS DE INFESTACAO",A01N 25/32; A01N 25/32; A01N 37/18; A01N 37/18; A01N 37/20; A01N 37/20; A01N 37/44; A01N 37/46; C07C 233/00; C07C 233/13
BR6283009,211404-6,16.07.2002,BR,"Aminas, ácidos, aminoácidos e tioéter ácidos substituìdos com perfluoroalquil",A61K 8/00; A61K 8/00; A61K 8/72; A61K 8/87; A61Q 3/02; A61Q 3/02; A61Q 5/06; A61Q 5/06; A62D 1/00; A62D 1/00; A62D 1/02; B01F 17/00; B01F 17/00; C07C 217/00; C07C 217/28; C07C 227/00; C07C 227/16; C07C 229/00; C07C 229/10; C07C 229/12; C07C 291/00; C07C 291/04; C07C 303/00; C07C 303/22; C07C 309/00; C07C 309/10; C07C 309/14; C07C 323/00; C07C 323/52; C07D 295/00; C07D 295/08; C11D 1/00; C11D 1/00; H02J 9/06; H02J 9/06
BR29929856,PI0710324,08.05.2007,BR,COMPLEXO RELATÓRIO EPIGENÉTICO PARA O CONTROLE DA EXPRESSÃO GENÉTICA,C07K 14/47; C12N 9/10
BR6355988,PI 0514149-4,08.08.2005,BR,"método de produção de planta de soja que apresenta toleráncia ou toleráncia aumentada à infecção por fusarium solani, método e sistema de identificação de planta ou germoplasma de soja sob suspeita de ou apresentando toleráncia, toleráncia aumentada ou susceptibilidade à infecção por fusarium solani, e composição compreendendo par de iniciadores de amplificação",C12N 15/82; C12N 15/82
BR6171479,9609241-6,13.06.1996,BR,Moléculas de avidina e estreptavidina modificadas e uso das mesmas.,C12Q 1/68; C12Q 1/68; B01J 20/281; B01J 20/281; C07K 14/195; C07K 14/36; C07K 14/435; C07K 14/465; C12N 11/00; C12N 11/02; G01N 30/00; G01N 30/88; G01N 33/53; G01N 33/53; G01N 33/531; G01N 33/531; G01N 33/543; G01N 33/543
BR6274673,114771-4,15.10.2001,BR,Moléculas de proteìna c ou semelhantes a proteìna c ativada,A61K 38/43; A61K 38/48; C07K; C12N 9/64; C12N 9/64; C12N 15/57; C12N 15/57
BR6281741,209972-1,16.05.2002,BR,Sìntese estereosseletiva de ésteres do ácido 2-hidróxi-4-fenilbutìrico,C07D 487/00; C07D 487/04; C07B 53/00; C07B 53/00; C07B 61/00; C07B 61/00; C07C 67/00; C07C 67/22; C07C 69/00; C07C 69/732
WO2017161387,PCT/US2017/033234,18.05.2017,WO,COMPOSITIONS OF NATURAL EXTRACTS AND USE THEREOF IN METHODS FOR PREVENTING OR TREATING DISEASES,A61K 36/00; A61K 36/324; A61K 36/752; A61K 47/08; A61P 3/00; A61P 33/02; C12N 5/00
BR6044289,8505886,22.11.1985,BR,PROCESSO PARA A PREPARACAO DE SAL DE 2-(2-AMINO-ETOXI)-ETANOL FE DICAMBA E COMPOSICAO HERBICIDA,C07C 51/41; C07C 51/41; A01N 33/00; A01N 33/08; A01N 37/36; A01N 37/40; C07C 63/00; C07C 63/70; C07C 65/00; C07C 65/21
BR129556163,102013018436,19.07.2013,BR,"PROTEÍNA INSETICIDA, GENE INSETICIDA, CASSETE DE EXPRESSÃO, VETOR RECOMBINANTE, MICRORGANISMO TRANSGÊNICO, E MÉTODOS PARA A PRODUÇÃO DE PROTEÍNAS INSETICIDAS, AMPLIAR O ALCANCE DE INSETOS ALVO, PRODUÇÃO DE PLANTAS RESISTENTES A INSETOS, PROTEÇÃO DE PLANTAS DOS DANOS CAUSADOS POR PRAGAS DE INSETOS, E CONTROLAR PRAGAS DE INSETOS",C07K 14/325; C07K 19/00; C12N 5/10; C12N 15/09; C12N 15/32; C12N 15/63; C12N 15/82; A01N 63/02; A01H 1/00
BR6217005,1230-0,18.04.2000,BR,"Composição que compreende pelo menos umcomposto bicìclico aromático, utilização dacomposição e processo de solubilização de umcomposto bicìclico aromático",A61K 47/10; A61K 47/10; A61K 8/00; A61K 8/00; A61K 8/30; A61K 8/30; A61K 8/34; A61K 8/35; A61K 8/36; A61K 8/368; A61K 8/42; A61K 8/46; A61K 8/49; A61K 31/185; A61K 31/19; A61K 31/192; A61P 17/00; A61P 17/00; A61P 17/12; A61Q 5/02; A61Q 5/02; A61Q 7/00; A61Q 7/00; A61Q 19/00; A61Q 19/00; A61Q 19/08; A61Q 19/08; C07C 45/00; C07C 45/86; C07C 47/52; C07C 47/575; C07C 49/00; C07C 49/84; C07C 65/00; C07C 65/28; C07C 209/00; C07C 209/90; C07C 315/00; C07C 315/06; C07C 317/00; C07C 317/14; C07C 317/44; C07C 319/00; C07C 319/26; C07C 323/00; C07C 323/62; C07D 213/00; C07D 213/80; C07D 327/00; C07D 327/06
WO2012063044,PCT/GB2011/052147,04.11.2011,WO,A PROCESS FOR THE PRODUCTION OF ETHYLENICALLY UNSATURATED CARBOXYLIC ACIDS OR ESTERS AND A CATALYST THEREFOR,B01J 27/18; B01J 29/82; B01J 29/83; B01J 29/84; B01J 29/85; C07C 51/377
BR29921576,PI0707742,15.02.2007,BR,PROCESSO PARA PREPARAR UM COMPOSTO,C07C 303/38; C07C 311/17; C07D 333/34
BR5952054,7605929,09.09.1976,BR,PROCESSO PARA A ELABORACAO DE RESIDUOS DE HIDROCARBONETOS CLORADOS,A62D 3/00; B01J 19/00; B01J 19/00; C07C 17/00; C07C 17/00; C07C 17/38; C07C 19/00; C07C 19/01; C07C 21/00; C07C 21/04; C07C 67/00; C07C 67/00
BR6321441,PI 0408224-9,22.01.2004,BR,método para obter etanol de um a solução de alimentação,C07C 29/00; C07C 29/86
WO2017207501,PCT/EP2017/062919,29.05.2017,WO,METHOD FOR SEPARATING BIOMASS FROM SOLID FERMENTATION PRODUCT,C12P 7/46; C12P 7/56; C12N 1/00
BR6196956,9804748-5,26.11.1998,BR,Fabricação de polieno aldeìdos.,B01J 31/02; B01J 31/02; C07B 61/00; C07B 61/00; C07C 45/00; C07C 45/59; C07C 45/67; C07C 47/20; C07C 47/21; C07D 317/00; C07D 317/08; C07D 317/12; C07D 317/22
WO2012150051,PCT/EP2012/052096,08.02.2012,WO,PROCESS FOR THE PRODUCTION OF ISOMALTULOSE FROM PLANT JUICES,A23L 1/236; C12P 19/12; C12P 19/24
BR128740566,PI0809939,26.03.2008,BR,método para produção contínua de álcool,C12P 7/06; C12R 1/865
BR6266105,116305-1,19.12.2001,BR,Moléculas de ácido nucléico associados com proliferação e desenvolvimento de células vegetais e seus usos,C07K 14/415; C07K 14/415; C12N 15/82; C12N 15/82
BR6002755,8102802,30.04.1981,BR,PROCESSO E INSTALACAO PARA OBTENCAO DE ETANOL POR HIDROLISE ACIDA CONTINUA DE MATERIAIS CELULOSICOS,C12P 7/02; C12P 7/10; C13K 1/00; C13K 1/02
BR6025823,8306881,14.12.1983,BR,"PROCESSO PARA CONVERTER UMA CARGA REAGENTE ORGANICA,COMPREENDENDO COMO REAGENTES ORGANICOS METANOL,ETER-METILICO OU SUAS MISTURAS,EM UM PRODUTO DE REACAO CONSTITUIDO POR HIDROCARBONETOS CONTENDO OLEFINAS DE C2-C4",B01J 29/00; B01J 29/70; C07C 1/00; C07C 1/20
BR6350511,PI 9903225-2,19.07.1999,BR,processo de produção de fenóis de alta reatividade a partir da desmetilação de fenóis do creosoto vegetal obtido de alcatrão de madeira,C07C 37/00; C07C 37/00; C09J 161/00; C09J 161/10
BR6275645,117018-0,16.10.2001,BR,"Lìquidos estáveis à armazenagem, isentos de turbidez, de um sal sobrebaseado de metal alcalino-terroso de ácido graxo, respectivos processos de preparação e composições poliméricas e estabilizantes",C07C 51/41; C07C 51/41; C07C 57/00; C07C 57/12; C08K 3/00; C08K 3/24; C08K 5/00; C08K 5/00; C08K 5/098; C08L 27/00; C08L 27/00
BR6130772,,29.06.1994,BR,"Processo de carbonilação de fase líquida de metanol ou um seu derivado reativo, sistema de catalisador e complexo de ródio",B01J 31/16; B01J 31/22; B01J 23/46; B01J 23/46; B01J 31/18; C07B 61/00; C07B 61/00; C07C 51/10; C07C 51/12; C07C 53/00; C07C 53/08; C07C 67/00; C07C 67/36; C07C 69/00; C07C 69/14; C07F 9/00; C07F 9/50; C07F 9/53
BR76645549,PI0710431,19.02.2007,BR,MÉTODO PARA MANUFATURAR PELO MENOS UMA AQUILA OXIGENDA ATRAVÉS DA REAÇÃO DE OXIDAÇÃO PARCIAL DE ALCANO DE UMA CORRENTE DE ALIMENTAÇÃO DE GÁS CONTENDO ALCANO E DE OXIGÊNIO DE UMA CORRENTE DE ALIMENTAÇÃO DE GÁS CONTENDO OXIGÊNIO,C07B 41/02; C07C 27/10
BR217862577,US2016020642,03.03.2016,BR,"CONSTRUTO DE DNA, MÉTODO DE OBTENÇÃO DE UMA PLANTA TRANSGÊNICA E MÉTODO PARA CONTROLAR UMA POPULAÇÃO DE PRAGA DE VERME DA RAIZ DO MILHO",A01N 65/00; C07K 14/415; C12N 15/82
BR128746342,PI0810644,10.04.2008,BR,""" processo para a produção de uma estrutura compreendendo celulose cristalina "".",C12P 19/04; B29C 67/00; C08L 1/02; A61L 27/20
BR76648391,PI1004612,22.11.2010,BR,PROCESSO DE RECOBRIMENTO DE CEREAIS COM PELÍCULA HIDROFÓBICA E PRODUTO OBTIDO,A23B 9/14; A23L 3/3463
BR6220641,7450-0,06.01.2000,BR,"Emulsão aquosa de peróxido, uso de uma emulsão, e, poli (cloreto de vinila)",C08L 35/00; C08L 35/02; C07C 409/00; C07C 409/00; C08F 2/12; C08F 2/20; C08F 14/00; C08F 14/00; C08F 14/06; C08K 5/00; C08K 5/05; C08K 5/06; C08K 5/14; C08L 23/00; C08L 23/26
BR6223224,9711551-7,17.09.1997,BR,"Sementes de cultura de plantas geneticamentemodificadas, uso dessas sementes na alimentaçãoanimal, uso de transgene para aumentar aquantidade de aminoácido alvo em uma planta emétodo de aperfeiçoamento do valor nutricionalde uma planta",C07K 14/415; C07K 14/415; C12N 15/82; C12N 15/82
WO2007096228,PCT/EP2007/050875,30.01.2007,WO,PROCESS FOR PREPARING ALKOXYPOLYOXYALKYLENE (METH)ACRYLATES,C07C 67/08; C07C 69/54; C08F 290/06; C08G 65/26; C09K 15/08; C09K 15/20; C09K 15/30
WO2005074912,PCT/US2005/003413,28.01.2005,WO,ANTIPARASITIC COMPOSITION CONTAINING AN ORGANIC AMINE SALT OF CLOSANTEL,A61K 31/277; A61K 31/365; A61K 31/7048; A61K 47/08; A61K 47/10; A61K 9/00; C07C 235/64; A61P 33/00
BR6370094,PI0607977-6,27.02.2006,BR,DISPOSITIVO PARA PRODUÇÃO DE UM BIO-COMBUSTÍVEL OU ADITIVO COMBUSTÍVEL PARA USO EM UM MOTOR DIESEL E MÉTODO PARA SUA PRODUÇÃO E GERAÇÃO,C10L 1/08; B01D 71/06; B01D 71/02; B01D 61/14; C11D 19/00; C11C 3/04
BR6092420,90   9001675,09.04.1990,BR,PROCESSO PARA RECUPERACAO DE RESIDUOS DE UNIDADES DE DESIDROCARBONETOS AROMATICOS SUBSTITUIDOS,C07C 7/00; C07C 7/09; C07C 7/14
BR6241311,10883-9,02.05.2000,BR,"Composições catalìticas de esterificação que abrangem compostos novos de organotitânio, organozircÈnio ou organoalumìnio",C07C 67/02; B01J 31/02; B01J 31/02; B01J 31/12; B01J 31/14; B01J 31/16; B01J 31/18; B01J 31/22; C07B 61/00; C07B 61/00; C07C 67/00; C07C 67/03; C07C 67/08; C07C 69/00; C07C 69/24; C07C 69/54; C07C 69/78; C07C 69/80; C08F 4/00; C08F 4/42; C08G 63/00; C08G 63/82; C08G 63/84; C08G 63/85; C08G 63/86
WO2016088275,PCT/JP2014/082332,05.12.2014,WO,HIGHLY EFFICIENT ETHANOL-FERMENTATIVE BACTERIA,C12N 1/15; C12N 15/09; C12P 7/06
BR375743248,US2021014861,25.01.2021,BR,LOCI GENÉTICOS ASSOCIADOS À RESISTÊNCIA A DOENÇAS NA SOJA,A01H 5/10; A01H 1/04; C12N 15/82; A01H 1/02; A01H 4/00
BR368142879,US2020051616,18.09.2020,BR,"PLANTA DE SOJA, PARTE DE PLANTA OU CÉLULA DE PLANTA E MÉTODO DE PRODUÇÃO",A01H 5/12; A01H 6/54; C07K 14/415; C12N 9/02
WO2012091812,PCT/US2011/060788,15.11.2011,WO,USE OF SACCHAROMYCES CEREVISIAE SUC2 GENE IN YARROWIA LIPOLYTICA FOR SUCROSE UTILIZATION,C12N 1/19; C12N 9/26; C12N 9/60; C12P 7/64; C12N 15/62
BR368147070,US2020054400,06.10.2020,BR,COMPOSIÇÃO FARMACÊUTICA E MÉTODOS DE VETOR DE VÍRUS ADENO-ASSOCIADO,A61K 39/00; A61K 48/00; A61P 27/02; C12N 15/63; C12N 15/86; C12N 15/864; C07K 16/22
BR6205331,9814936-9,11.08.1998,BR,Bifidobacterium breve e leite de soja fermentado preparado com o mesmo.,A23C 9/12; A23C 9/123; A23C 11/00; A23C 11/10; A23L 1/20; A23L 1/20; C12N 1/20; C12N 1/20; C12R 1/01
WO2022124482,PCT/KR2021/003477,22.03.2021,WO,"METHOD FOR PRODUCING BIOMASS COMPRISING PROTEIN AND OMEGA-3 FATTY ACIDS FROM SINGLE MICROALGAE, AND BIOMASS PRODUCED THEREBY",C12P 21/00; C12P 7/64; C12N 1/12; C12R 1/89
BR6364289,PI 0704421-6,16.10.2007,BR,método e composições para reduzir o desgaste em motores de combustão de combustìveis contendo etanol,C10L 10/08; C10L 10/08; C10M 129/00; C10M 129/10; C10M 129/26; C10M 129/60; C10M 133/00; C10M 133/16
WO2011008927,PCT/US2010/042095,15.07.2010,WO,"RECOVERY OF BUTANOL FROM A MIXTURE OF BUTANOL, WATER AND AN ORGANIC EXTRACTANT",C07C 29/80; C07C 29/86; C07C 29/94; C07C 31/12; C12P 7/16
BR128742320,102014003618,17.02.2014,BR,métodos para controle de pragas,C12N 15/82; A01N 63/02
BR30787647,PI0711378,10.04.2007,BR,"MODIFICAÇÕES DE XILANASES PARA AUMENTAR TERMOFILICIDADE, TERMOESTABILIDADE E ALCALOFILICIDADE",C12N 9/24; C12N 15/31; C12N 15/56; C12Q 1/34
WO2010103223,PCT/FR2010/050387,08.03.2010,WO,AVIATION FUEL CONTAINING A PROPORTION OF ORGANIC COMPOUNDS FROM BIOMASS,C10L 1/02; C10L 1/18; C10L 1/22; C10L 1/16; C12P 7/64
BR6376591,PI0607107-4,01.02.2006,BR,"MÉTODO PARA PRODUZIR UMA PLANTA SUPERIOR TENDO CITOCROMO C6 NO ESPAÇO TILACÓIDE DE CLOROPLASTO, MÉTODOS PARA PROMOVER O CRESCIMENTO DE UMA PLANTA SUPERIOR, A SÍNTESE DE PELO MENOS UM SELECIONADO A PARTIR DO GRUPO CONSISTINDO DO ATP, NADPH, AMIDO, E PROTEÍNA DE UMA PLANTA SUPERIOR, E FIXAÇÃO DE CARBONO POR UMA PLANTA SUPERIOR, PROTEÍNA DE FUSÃO, GENE, VETOR RECOMBINANTE, TRANSFORMANTE, E, PLANTA SUPERIOR TRANSGÊNICA",C12N 15/00; A01H 5/00; C07K 14/415; C07K 19/00; C12N 1/21; C12N 15/09; C12R 1/01
BR6335730,PI 0113850-2,07.08.2001,BR,processo para remoção de metanol de gás residual,B01D 53/00; B01D 53/00; B01D 53/44; B01D 53/44; B01D 53/04; B01D 53/04; B01D 53/74; B01D 53/74; C07C 27/00; C07C 27/12; C07C 37/00; C07C 37/08; C07C 39/00; C07C 39/04
BR6360790,PI 0603286-9,13.07.2006,BR,processo de concentração de vinhaça em plantas de produção de álcool,C12F 3/00; C12F 3/10; C05F 5/00; C05F 5/00; C12P 7/02; C12P 7/10; F22B 31/00; F22B 31/00
BR6172258,9610050-8,13.08.1996,BR,"Conjugado,sitemas de dois componentes combinados destinados a uso em um hospedeiro, compostos ou um sal destes famaceuticamente aceitavel,enzima,sequencia de polinucleotìdeos e de02 nucleotìdeos,vetor, célula hospedeira,processos de producão de uma enzima e de um conjugado e de tratamento de célulasneoplásticas em um hospedeiro,composicão farmaceutica e plasmìdeo",C12N 15/09; C12N 15/09; A61K 31/00; A61K 31/00; A61K 31/185; A61K 31/19; A61K 31/192; A61K 38/43; A61K 38/46; A61K 39/395; A61K 39/395; A61K 47/48; A61K 47/48; A61P 35/00; A61P 35/00; C07K 16/18; C07K 16/30; C07K 19/00; C07K 19/00; C12N 1/21; C12N 1/21; C12N 9/48; C12N 9/48; C12N 15/57; C12N 15/57; C12R 1/19
BR5986898,8001492,13.03.1980,BR,PROCESSO PARA PRODUCAO DE OLEFINAS A PARTIR DE METANOL BRUTO,B01J 29/00; B01J 29/072; C07C 1/00; C07C 1/20
BR6241024,10565-1,11.05.2000,BR,Sìntese seletiva direta de para-xileno,B01J 23/00; B01J 23/00; B01J 29/00; B01J 29/06; B01J 29/40; B01J 29/48; B01J 29/85; B01J 35/00; B01J 35/00; B01J 37/00; B01J 37/02; B01J 37/04; B01J 37/08; C07B 61/00; C07B 61/00; C07C 2/00; C07C 2/86; C07C 7/00; C07C 7/04; C07C 7/12; C07C 7/14; C07C 15/00; C07C 15/08
BR128730371,US2007025455,13.12.2007,BR,PROTEÍNAS DE DEDO DE ZINCO NÃO-CANÔNICAS OTIMIZADAS,C12N 15/62; C07K 14/00; C12N 15/82; C12N 15/09
BR6091953,90   9001169,07.03.1990,BR,PROCESSO DE RECUPERACAO DE ACIDO BENZOICO DE RESIDUOS SOLIDOS OU EFLUENTES ORIUNDOS DA OXIDACAO DE ALQUILBENZENOS,C07C 51/42; C07C 51/43; C07C 63/00; C07C 63/06
BR6298922,305373-3,06.11.2003,BR,Imunomodulador agregado proteico de anidrido de fosfolinoleato-palmitoleato de amÈnia e magnésio e processo de sua obtenção e formulação,A61K 31/185; A61K 31/20; A61K 31/201; A61K 31/325; A61K 31/325; A61K 31/74; A61K 31/80; A61K 33/02; A61K 33/02; A61K 33/06; A61K 33/06; A61K 38/00; A61K 38/00; C07K 14/37; C07K 14/38; C12P 1/02; C12P 1/02; C12P 21/00; C12P 21/00
BR6052081,8603309,14.07.1986,BR,"PROCESSO PARA PRODUCAO DE ANIDRIDO CARBONICO E DE ETANOL POR FERMENTACAO CONTINUA,E APARELHAGEM PARA SUA EXECUCAO",B01D 3/00; B01D 3/00; C12M 1/02; C12M 1/02; C12P 7/02; C12P 7/06; C12P 7/14; C12R 1/01
WO2011054483,PCT/EP2010/006609,28.10.2010,WO,METHOD FOR PRODUCING GUERBET ALCOHOLS,C07C 29/34; C07C 31/125
BR318494257,102012019436,25.07.2012,BR,MÉTODO DE DETECÇÃO DO EVENTO DE SOJA PDAB9582.814.19.1,C12Q 1/68; C07H 21/04; C12N 15/32
BR153384983,US2007022920,30.10.2007,BR,"POLINULEOTÍDEO ISOLADO, MÉTODOS PARA IDENTIFICAR SE UMA AMOSTRA BIOLÓGICA COMPREENDE UM POLINUCLEOTÍDEO, PARA DETECTAR A PRESENÇA DE UM POLINUCLEOTÍDEO, PARA DETECTAR A PRESENÇA DE UMA SEQUÊNCIA, PARA SELECIONAR SEMENTES E PARA PRODUZIR UM VEGETAL TOLERANTE AO INIBIDOR DE ALS, PARES DE PRIMERS DE DNA E CONSTRUÇÃO DE UM DNA DE
EXPRESSÃO",C12N 15/82; A01H 5/00; A01H 1/04
BR250963477,US2007022920,30.10.2007,BR,MÉTODOS PARA CONTROLAR ERVAS DANINHAS,C12N 15/82; A01H 5/00; A01H 1/04
BR6044849,8506644,20.12.1985,BR,PROCESSO PARA A PRODUCAO DE CELULOSE MICROBIANA,C09K 19/04; C09K 19/04; C12P 19/00; C12P 19/04; C12R 1/02; D04H 1/42; D04H 1/42; G02B 1/04; G02B 1/04
BR6082103,89   8902332,18.05.1989,BR,"PROCESSO PARA A PREPARACAO DE UM COMPOSITO DE CELULOSE AGLOMERADO E COMPOSITOS VIRGEM GRANULAR A BASE EM DEAE-CELULOSE E VIRGINAL,CELULOSICO,AGLOMERADO,POLIMERICO HIDROFOBO,GRANULAR",C08J 3/00; C08J 3/00; B01J 20/22; B01J 20/24; B01J 20/30; B01J 20/30; B01J 39/00; B01J 39/22; B01J 47/00; B01J 47/00; C08L 1/00; C08L 1/28; C12N 11/00; C12N 11/12
BR6182337,9712955-0,14.11.1997,BR,"Peptìdio derivado de um antìgeno reconhecido por auto-anticorpos de pacientes com artrite reumatóide, anticorpo direcionado contra o dito peptìdeo, antìgeno combinatório e método de detecção de anticorpos auto-imunes",C07K 7/00; C07K 7/08; C07K 14/435; C07K 14/47; C07K 16/18; C07K 16/18; C12P 21/08; C12P 21/08; G01N 33/564; G01N 33/564
WO2017021931,PCT/IB2016/054734,05.08.2016,WO,METHOD FOR CONCENTRATING A CELL SUSPENSION COMPRISING A MUCILAGINOUS BIOMASS OF OLEAGINOUS YEASTS,C12N 1/00; C12N 1/02; C12N 1/18; C12P 7/64
BR6003677,8103970,24.06.1981,BR,PROCESSO PARA REMOCAO DE VAPOR DE AGUA DE ETANOL GASOSO,C07C 29/00; C07C 29/08
BR6202214,9811357-7,24.08.1998,BR,"Processo para fabricar um lìquido estável na armazenagem de um carboxilato de cálcio superbasificado, carboxilato/carbonato de cálcio superbasificado lìquido estável na armazenagem, e, composição polimérica que contenha halogênio",C07C 51/41; C07C 51/41; C07C 57/00; C07C 57/12; C08K 3/00; C08K 3/26; C08K 5/00; C08K 5/098; C08K 9/00; C08K 9/04; C08L 101/00; C08L 101/04
BR397451063,US2021050042,13.09.2021,BR,COMPOSIÇÕES CONTENDO SAIS DE ÉSTER DE AMINOÁCIDO DE DIALQUIL,C07C 229/08
WO2018211093,PCT/EP2018/063159,18.05.2018,WO,PROCESS FOR PRODUCING AN ORGANIC COMPOUND,C12N 9/12; C12P 7/46; C12R 1/01
BR6310398,403581-0,19.07.2004,BR,Redução simultânea em nox e carbono em cinzas pelo uso de manganês em queimadores de carvão,C10L 10/00; C10L 9/00; C10L 9/10; C10L 10/00; C10L 10/02; C10L 10/06; C10L 10/14; C10L 10/14
WO2015118051,PCT/EP2015/052380,05.02.2015,WO,MODIFIED MICROORGANISM FOR IMPROVED PRODUCTION OF FINE CHEMICALS ON SUCROSE,C12N 1/20; C12P 7/46; C12P 7/62
BR6051833,8602944,26.06.1986,BR,"ESTRUTURA LAMINAR DEPOLISSACARIDEO AUTO-SUPORTAVEL,MASSA LAMINAR DE CELULOSE MICROBIANA,PROCESSO PARA PRODUZIR A DITA ESTRUTURA E PROCESSO PARA PRODUZIR UM ARTIGO ABSORVENTE DE AGUA",C12P 1/04; C12P 1/04; A61L 15/00; A61L 15/00; A61L 15/16; A61L 15/16; A61L 15/28; A61L 15/40; C08L 1/00; C08L 1/02; C08L 101/00; C08L 101/16; C12P 19/00; C12P 19/04; C12R 1/01; C12R 1/02; C12R 1/38; C12R 1/41; D01F 2/00; D01F 2/00; D04H 1/00; D04H 1/04
BR6253696,9917446-4,09.08.1999,BR,Processo para a fabricação de anfóteros isentos de sal a com alto teor de  mono-anfopropionato,C07C 233/00; C07C 233/47; C11D 1/02; C11D 1/10
WO2013003855,PCT/US2012/045307,02.07.2012,WO,BALED BIOMASS PROCESSING SYSTEM AND METHOD,C10L 5/40
BR6071373,8707835,02.10.1987,BR,PROCESSO PARA A HIDROFORMILACAO DE RESIDUOS DE PETROLEO TERMICAMENTE CRAQUEADOS CONTENDO ENXOFRE E NOVOS PRODUTOS A PARTIR DOS MESMOS,C07C 41/00; C07C 41/50; B01F 17/42; B01F 17/42; B01J 31/26; B01J 31/28; C07B 61/00; C07B 61/00; C07C 27/00; C07C 27/20; C07C 29/00; C07C 29/141; C07C 29/16; C07C 29/80; C07C 31/00; C07C 31/125; C07C 43/00; C07C 43/303; C07C 45/00; C07C 45/50; C07C 47/02; C07C 47/02; C07C 69/00; C07C 69/80
WO2012163837,PCT/EP2012/059850,25.05.2012,WO,LIGANDS AND CATALYST SYSTEMS FOR HYDROFORMYLATION PROCESSES,C07F 9/50; C07F 15/00; C07C 29/141; C07C 45/49; C07B 41/06
WO2011008924,PCT/US2010/042092,15.07.2010,WO,"RECOVERY OF BUTANOL FROM A MIXTURE OF BUTANOL, WATER AND AN ORGANIC EXTRACTANT",C12P 7/16; C07C 31/12; C07C 29/80; C07C 29/86; C07C 29/94
